Latitude,Longitude,Status Code,Access Code
45.1643828,-93.3897903,E,public
40.837601,-77.801477,E,public
32.80141,-116.93644,E,public
25.79295,-80.2091,E,public
33.5511592,-80.5018037,E,public
38.020529,-121.942285,E,public
32.803991,-117.009086,E,public
43.044648,-73.853468,E,public
39.972543,-76.671386,E,public
41.639281,-81.405803,E,public
33.882771,-98.532658,E,public
38.576622,-121.466554,E,public
42.509982,-71.008978,E,public
47.508196,-111.319011,E,public
38.908415,-94.520881,E,public
34.265872,-119.26867,E,public
43.13992593587452,-70.92691693876189,E,public
38.916118,-78.193932,E,public
41.099551,-96.245783,E,public
44.303527,-120.857299,E,public
38.90047,-94.724896,E,public
46.80455099219761,-71.33162500230787,E,public
49.246145,-123.004204,E,public
46.096418,-76.050356,E,public
36.169487,-119.338155,E,public
35.910423,-83.851997,E,public
39.511958,-84.403688,E,public
30.814528,-95.101421,E,public
37.275144,-121.877656,E,public
42.316373,-76.909097,E,public
42.161297,-83.793772,E,public
31.507287,-97.145928,E,public
40.056323,-82.999709,E,public
46.552054,-75.476595,E,public
49.86794606259267,-97.2409946069285,E,public
48.8230041274611,-124.0581083399505,E,public
49.09831,-117.681295,E,public
45.434577,-76.352803,E,public
40.38382,-105.519754,E,public
44.084749,-103.255668,E,public
34.138664,-117.923766,E,public
44.018404,-123.026223,E,public
43.41919,-93.5366,E,public
43.923929,-91.438722,E,public
41.919913,-87.958905,E,public
39.75055,-86.02702,E,public
42.04722,-91.68115,E,public
34.761337,-77.381386,E,public
44.941101,-92.373596,E,public
40.575434,-124.264839,E,public
42.55213,-83.009005,E,public
25.701996,-80.349916,E,public
33.757551,-84.381217,E,public
50.3927531,-104.6205566,E,public
34.071448,-117.931883,E,public
45.56441977385506,-94.29134407133483,E,public
35.354643,-119.331607,E,public
33.79382,-84.39713,E,public
32.92823,-97.09447,E,public
36.127685,-95.995789,E,public
33.819685,-116.521241,E,public
40.511327,-88.992281,E,public
44.258041,-71.252932,E,public
39.75765,-89.60878,E,public
50.837684,-118.968305,E,public
49.662388,-103.858228,E,public
45.39194,-72.735509,E,public
44.46541,-68.902341,E,public
41.227204,-80.240683,E,public
46.862518,-96.879627,E,public
38.637316,-121.50479,E,public
36.36102,-86.49452,E,public
41.165476,-96.138906,E,public
35.682046,-85.776576,E,public
41.613426,-109.230026,E,public
30.070801,-95.249285,E,public
49.39591506948533,-119.6055785264588,E,public
46.732594,-72.432509,E,public
46.436325,-63.826614,E,public
38.77143,-75.137003,E,public
35.470142,-83.004869,E,public
52.435265,-109.148693,E,public
45.629375,-73.819784,E,public
38.539336,-121.732405,E,public
41.200666,-90.74496,E,public
40.506707,-98.932708,E,public
37.397641,-121.91311,E,public
29.577119,-90.710145,E,public
35.992658,-78.905999,E,public
44.729001,-92.852977,E,public
29.557397,-95.772874,E,public
39.757235,-89.640783,E,public
43.636415,-123.565907,E,public
39.279829,-76.622383,E,public
43.62590667360278,-79.56752920370485,E,public
39.268278,-76.591693,E,public
40.018504,-105.275042,E,public
36.741062,-108.169769,E,public
42.73226,-94.22749,E,public
42.745934,-73.681895,E,public
44.948389,-95.696,E,public
45.219259,-96.639168,E,public
32.207374,-110.881798,E,public
41.327826,-93.108961,E,public
41.242652,-75.847205,E,public
44.438669,-73.2108,E,public
42.497905,-83.286209,E,public
36.010769,-83.869347,E,public
39.44069,-84.429787,E,public
39.949353,-86.344844,E,public
40.454592,-79.947636,E,public
42.49134,-83.51461,E,public
30.905751,-102.8847554,E,public
38.993727,-94.714237,E,public
42.274082,-83.794254,E,public
29.983652,-90.258085,E,public
45.964097,-94.866895,E,public
35.464646,-86.08554,E,public
39.75032,-86.22455,E,public
41.711717,-72.608674,E,public
43.069418,-70.75405,E,public
47.737402,-117.41306,E,public
42.261063,-85.173861,E,public
39.133346,-119.770034,E,public
47.5955952,-120.6642262,E,public
34.123935,-84.224042,E,public
33.502225,-86.816211,E,public
52.968526,-113.366743,E,public
58.501764,-117.144369,E,public
37.37339,-122.032893,E,public
38.74431,-75.153308,E,public
33.132869,-107.246225,E,public
35.935309,-86.529881,E,public
39.745858,-92.466558,E,public
34.91796,-79.74493,E,public
42.813098,-85.989763,E,public
41.458066,-87.576111,E,public
41.480232,-88.080591,E,public
39.044861,-94.580622,E,public
43.478407,-81.189249,E,public
49.407087,-123.523638,E,public
52.467092,-113.724817,E,public
38.88283,-94.672675,E,public
43.471759,-114.26486,E,public
33.919554,-84.006325,E,public
47.477362,-122.215347,E,public
38.27219,-85.74578,E,public
43.187837,-71.497717,E,public
21.28344,-157.83783,E,public
30.477803,-87.304989,E,public
32.267665,-107.768747,E,public
42.96402,-83.831393,E,public
47.610087,-122.322114,E,public
35.58325,-77.31099,E,public
35.651022,-87.012975,E,public
41.5374181,-72.8935933,E,public
41.891107,-87.62139,E,public
42.50651,-93.26427,E,public
29.7905,-95.3879,E,public
34.061656,-118.446408,E,public
37.88175,-122.306259,E,public
44.073397,-89.283061,E,public
32.88178544165742,-111.7775614894104,E,public
38.251584,-85.642866,E,public
43.78404,-88.46785,E,public
41.596225,-72.877465,E,public
38.841903,-106.130572,E,public
38.937323,-76.917061,E,public
45.486068,-122.397691,E,public
40.205246,-74.659446,E,public
45.551864,-122.949149,E,public
38.92509,-94.416088,E,public
40.74533,-86.77567,E,public
47.531286,-122.336979,E,public
38.729838,-121.271717,E,public
26.465314,-80.07219,E,public
37.806798,-122.419488,E,public
40.83414,-73.37998,E,public
41.728247,-72.188445,E,public
40.085404,-75.390522,E,public
37.756866,-122.253103,E,public
44.771559,-94.133325,E,public
35.050642,-80.766069,E,public
44.950753,-92.997336,E,public
45.724313,-73.690931,E,public
45.611323,-74.624095,E,public
42.958164,-81.232489,E,public
34.750153,-92.319676,E,public
38.877342,-97.618699,E,public
36.33042928891792,-119.2785736243286,E,public
35.144611,-107.872896,E,public
47.20763,-122.29502,E,public
38.267202,-122.665068,E,public
39.228991,-84.588623,E,public
37.385661,-79.243911,E,public
42.718888,-84.411549,E,public
41.498591,-72.097938,E,public
41.329024,-91.272468,E,public
34.423434,-119.68182,E,public
45.736585,-94.959643,E,public
42.562962,-83.107587,E,public
41.658295,-83.559497,E,public
45.490986,-93.235184,E,public
49.193017,-117.280659,E,public
44.952222,-93.02568,E,public
50.404868,-104.648735,E,public
34.109726,-82.868747,E,public
44.229449,-88.4231,E,public
40.867823,-74.046112,E,public
34.407277,-118.50415,E,public
46.810584,-71.216405,E,public
44.5048169,-72.3590094,E,public
40.040979,-76.305748,E,public
47.676179,-122.199363,E,public
34.025949,-118.488933,E,public
51.014238,-118.21277,E,public
39.48972,-84.73094,E,public
35.831562,-78.769034,E,public
34.02574018,-117.7596388,E,public
42.7658911544939,-73.8867359691476,E,public
41.600311,-87.267651,E,public
43.890152,-78.89031,E,public
46.785343,-71.3242,E,public
53.62158,-113.61478,E,public
43.404815,-80.671942,E,public
39.99859,-75.568239,E,public
37.472339,-122.235344,E,public
38.92304,-94.653645,E,public
39.020074,-94.1974,E,public
39.481728,-106.06686,E,public
42.959347,-77.13535,E,public
41.7742143051151,-87.9832644779401,E,public
41.7418601093982,-71.4719441851547,E,public
45.40309,-122.29418,E,public
42.349245,-71.096651,E,public
45.69564,-121.5274,E,public
32.7992,-116.94757,E,public
41.289986,-73.83073,E,public
33.9452906,-118.1184295,E,public
33.758122,-117.890153,E,public
38.579666,-121.488016,E,public
34.146674,-119.16846,E,public
44.996777,-92.963996,E,public
38.606216,-121.518776,E,public
33.6291652050168,-117.71858689135,E,public
42.31825,-72.632748,E,public
36.1967754,-86.8090888,E,public
38.523075,-121.50636,E,public
34.234685,-118.462643,E,public
29.63769,-95.530048,E,public
33.217376,-97.134775,E,public
43.04688,-77.467043,E,public
41.571032,-72.047465,E,public
49.281513,-123.11448,E,public
43.744602,-81.724884,E,public
43.87594,-78.94396,E,public
43.450671,-79.766076,E,public
44.041251,-124.129864,E,public
39.6513284248742,-84.2234802819637,E,public
40.689549,-74.189817,E,public
36.07793,-86.97781,E,public
33.25416,-116.37973,E,public
25.7761382,-80.3814795,E,public
34.204637,-118.43049,E,public
42.225381110955,-85.6829677145255,E,public
39.753226,-94.215399,E,public
41.3760952921481,-71.9526984008159,E,public
38.9772453,-76.5554159,E,public
43.1325641779714,-77.4465429357793,E,public
34.023143,-118.438296,E,public
39.119054,-78.194831,E,public
42.106195,-72.589626,E,public
35.565864,-77.0743534,E,public
41.233542,-75.859458,E,public
41.967917,-74.003872,E,public
34.002432,-118.090328,E,public
30.619033,-81.646616,E,public
39.928137,-105.148803,E,public
44.004785,-79.708461,E,public
43.944095,-72.625269,E,public
28.089908,-80.6495,E,public
40.4322778,-79.9631098,E,public
34.137643,-118.361489,E,public
39.4771,-119.79571,E,public
49.22792,-123.01064,E,public
33.38947,-112.13475,E,public
42.767877,-71.225621,E,public
45.403337,-122.763435,E,public
42.157911,-76.861924,E,public
42.5420418315157,-83.1084089055126,E,public
44.9855745,-93.3867865,E,public
37.753405,-121.91057,E,public
41.968108,-71.186766,E,public
42.961895,-77.587821,E,public
36.800629,-119.786623,E,public
41.1984956542687,-74.5939635709643,E,public
27.944476,-82.449412,E,public
42.815863139952,-82.5154992094518,E,public
38.089379,-102.618385,E,public
29.772801,-95.353964,E,public
37.482723,-122.177533,E,public
37.656204,-122.411246,E,public
32.565229,-93.729468,E,public
43.410893,-70.560754,E,public
37.902443,-122.525354,E,public
41.830008,-71.427895,E,public
39.8424029839428,-84.188311305089,E,public
42.656539,-73.78383,E,public
34.0504714,-118.2613103,E,public
39.633172,-106.520832,E,public
49.03338,-122.80154,E,public
44.3933328433128,-68.2202195635925,E,public
34.067117,-118.203607,E,public
32.970628260171,-80.208340370486,E,public
41.7522431,-87.9139903,E,public
33.023037,-117.09214,E,public
26.539865,-81.998488,E,public
37.696437,-121.850261,E,public
33.894473,-118.362304,E,public
42.404207,-71.256888,E,public
43.115608,-79.251809,E,public
43.900892,-79.651004,E,public
34.42074,-118.58287,E,public
49.838206,-124.528817,E,public
42.297009,-85.078151,E,public
40.073886,-75.30856,E,public
42.122913,-72.602027,E,public
41.060054,-75.598746,E,public
26.007794,-80.234304,E,public
28.524996,-80.649555,E,public
39.19709,-120.23111,E,public
43.192604,-79.272892,E,public
25.926836,-80.12186,E,public
42.047622,-71.237337,E,public
46.099522,-60.753869,E,public
34.116707,-118.151598,E,public
32.890638,-96.471577,E,public
33.373679,-111.840646,E,public
45.43976,-75.629395,E,public
45.560455,-73.756977,E,public
37.67353,-122.382587,E,public
34.758934,-92.306527,E,public
35.788277,-78.773542,E,public
32.716135,-117.157669,E,public
35.252006,-118.859674,E,public
34.1714590092754,-97.1786130111976,E,public
37.700686,-121.938214,E,public
42.407566,-71.095856,E,public
40.74434,-73.620096,E,public
40.290723,-76.833017,E,public
29.02792,-80.894808,E,public
37.394653,-121.93781,E,public
40.684255,-74.439305,E,public
45.297756,-75.92014,E,public
41.180934,-111.970321,E,public
38.067438,-85.564712,E,public
42.433165,-71.452015,E,public
42.848106,-73.758224,E,public
35.878382,-78.8549,E,public
49.19815,-123.141975,E,public
44.095397473718,-69.1389274879799,E,public
31.853496,-99.425592,E,public
33.022953,-117.092262,E,public
38.59271,-76.04586,E,public
42.278722,-83.742874,E,public
45.9557,-66.8652,E,public
37.775819,-122.417239,E,public
33.904567,-118.39496,E,public
38.658894,-121.521126,E,public
44.28542142064243,-94.43532177460192,E,public
33.11954,-117.121863,E,public
37.419639,-122.146169,E,public
39.298669,-76.67123,E,public
48.923421,-123.717301,E,public
39.499054,-84.744812,E,public
28.909514,-81.291582,E,public
43.166948,-86.290976,E,public
48.942122,-57.916707,E,public
42.238058,-71.807612,E,public
38.5766268,-121.5021429,E,public
36.835686,-76.09928,E,public
38.893963,-77.02249,E,public
25.778948,-80.18919,E,public
40.689527,-74.189775,E,public
36.160238,-86.773916,E,public
43.5358104937224,-96.653600719882,E,public
40.638583,-73.998687,E,public
38.794938,-77.00923,E,public
47.182613,-122.291317,E,public
42.201189,-85.5881,E,public
32.780497,-79.929164,E,public
33.910482,-84.823112,E,public
45.627364,-122.673345,E,public
35.1021758,-77.0798752,E,public
34.22699,-118.50247,E,public
43.690319,-79.751373,E,public
40.577185,-74.64954,E,public
39.751389,-104.992328,E,public
37.664163,-121.867647,E,public
33.50977055,-86.80732095,E,public
43.134882,-93.358772,E,public
49.279291,-122.918612,E,public
45.46480058,-73.55158121,E,public
41.81061,-72.51499,E,public
34.043348,-84.319385,E,public
33.878023,-118.033845,E,public
45.525665,-122.474604,E,public
33.823307,-118.281096,E,public
37.659704,-122.396692,E,public
28.33338,-81.52353,E,public
39.89101630475806,-84.17191263192989,E,public
32.40979,-100.84325,E,public
42.162045,-88.382424,E,public
42.29590581362821,-90.6210891477151,E,public
36.223059,-115.332578,E,public
28.21753,-82.71622,E,public
44.56203,-123.263702,E,public
28.91157,-81.26465,E,public
39.648683,-106.589394,E,public
46.71003329,-117.2002673,E,public
45.394615,-72.010651,E,public
33.802116,-117.922628,E,public
41.39931,-122.37635,E,public
49.90769,-109.47193,E,public
49.262472,-123.099583,E,public
43.41607466,-80.51687606,E,public
41.243146,-76.994371,E,public
41.305794,-72.927405,E,public
21.29029,-157.839362,E,public
41.229411,-96.043543,E,public
27.84195748802345,-82.7045838994751,E,public
39.82642,-85.7709,E,public
41.537218,-72.796702,E,public
42.4730216,-82.9073423,E,public
42.000598,-93.610816,E,public
43.762301,-79.489796,E,public
44.933873,-93.252781,E,public
32.958821,-105.744106,E,public
45.70007,-111.06329,E,public
37.951236,-122.499682,E,public
34.508713,-117.332343,E,public
40.1156,-85.5765,E,public
32.527872,-93.714249,E,public
41.78586,-87.8685,E,public
45.044102,-93.038002,E,public
39.019709,-84.594647,E,public
29.495056,-98.323745,E,public
37.660128,-122.397626,E,public
40.024197,-105.251761,E,public
36.007654,-78.941509,E,public
45.050279,-93.147247,E,public
42.47014,-92.44708,E,public
32.7314664,-97.318036,E,public
40.024741,-105.224737,E,public
43.144387,-95.151126,E,public
43.818163,-83.183255,E,public
44.869427,-93.062819,E,public
40.730962,-84.071136,E,public
38.826853,-76.877577,E,public
43.727264,-90.80364,E,public
41.682163,-88.084096,E,public
39.108008,-79.497064,E,public
46.731172,-92.180261,E,public
35.987304,-119.961818,E,public
36.853377,-87.48893,E,public
47.479994,-92.894412,E,public
38.596397,-121.49862,E,public
35.968595,-86.813605,E,public
38.987342,-77.096306,E,public
45.1825,-93.112164,E,public
40.611513,-74.280063,E,public
41.417829,-75.652966,E,public
46.900699,-71.81815,E,public
47.627948,-70.144608,E,public
43.005069,-82.388348,E,public
40.327708,-74.442655,E,public
41.402371,-79.805752,E,public
43.155334,-86.202959,E,public
41.0283246232818,-75.32831652645872,E,public
38.127575,-85.748703,E,public
38.271223,-85.789287,E,public
43.886927,-81.311972,E,public
47.75946,-122.661047,E,public
32.902166,-117.193699,E,public
32.872558,-95.766232,E,public
42.33476,-83.0608,E,public
38.5937,-90.53288,E,public
42.484615,-83.09264,E,public
40.27333,-111.70208,E,public
32.583712,-85.439562,E,public
33.978488,-118.442785,E,public
40.394746,-91.569787,E,public
40.015303,-105.276852,E,public
42.784867,-78.76558,E,public
43.077581,-77.641934,E,public
42.493902,-83.427189,E,public
34.054983,-118.512636,E,public
41.031464,-73.769946,E,public
41.477151,-73.146142,E,public
42.236816,-87.993575,E,public
42.4018814999999,-82.1697978999999,E,public
39.246302,-94.644925,E,public
39.681789,-105.099723,E,public
40.000413,-82.929219,E,public
30.445288,-90.083166,E,public
21.42579,-157.99713,E,public
46.698029,-92.035851,E,public
44.949338,-93.360919,E,public
43.91748273621909,-78.95369597894285,E,public
44.690222,-63.876419,E,public
53.334247,-111.180327,E,public
46.329177,-72.567329,E,public
44.153031,-87.56803,E,public
33.889609,-78.566864,E,public
41.761536,-71.457019,E,public
36.22478,-96.796792,E,public
44.825192,-93.112679,E,public
34.81781,-82.341027,E,public
34.0411677261941,-94.73947680489351,E,public
44.947994,-93.192068,E,public
41.473146,-87.332722,E,public
42.008969,-93.585881,E,public
39.027091,-94.258265,E,public
33.934865,-118.291148,E,public
33.80819,-117.86507,E,public
42.554116,-83.219775,E,public
29.498087,-95.1124,E,public
40.208494,-75.138886,E,public
33.838123,-83.903053,E,public
32.74995,-117.14921,E,public
39.63378,-77.449906,E,public
37.847108,-81.196097,E,public
34.474596,-101.2948677,E,public
43.11221,-94.66841,E,public
41.54593,-83.59766,E,public
43.17831,-88.01242,E,public
41.248483,-74.172356,E,public
47.562162,-122.684286,E,public
30.188966,-85.656853,E,public
39.529977,-107.782568,E,public
41.263374,-85.853759,E,public
42.169315,-88.29762,E,public
45.320851,-75.722363,E,public
52.325027,-112.734922,E,public
44.203579,-77.40378,E,public
41.71018062469389,-86.1618729760437,E,public
48.405391,-89.257744,E,public
50.024318,-125.255695,E,public
36.715623,-121.653963,E,public
38.3509,-121.977342,E,public
35.406026,-97.600694,E,public
35.608029,-97.530713,E,public
39.214402,-76.645894,E,public
34.956668,-82.128038,E,public
52.465136,-114.042086,E,public
39.994645,-82.941254,E,public
34.234966,-118.487435,E,public
41.519706,-81.461226,E,public
33.11587,-117.11955,E,public
38.929774,-95.261724,E,public
39.1731,-76.61949,E,public
36.093837,-80.209155,E,public
33.821773,-116.51006,E,public
32.757071,-97.481258,E,public
41.12705,-104.84058,E,public
44.478917,-73.217428,E,public
40.414055,-80.190816,E,public
40.948819,-72.582795,E,public
36.020169,-90.525611,E,public
32.054239,-81.148733,E,public
39.336584,-76.588301,E,public
46.045375,-74.269365,E,public
39.082909,-78.957765,E,public
33.726018,-84.377472,E,public
30.510908,-84.247841,E,public
40.705143,-73.546936,E,public
41.328811,-89.095456,E,public
44.2658009931875,-86.3118555928759,E,public
41.726302,-87.740083,E,public
49.265975,-123.116944,E,public
39.28864,-84.525457,E,public
37.489682,-122.22989,E,public
38.676983,-121.766402,E,public
49.287631,-123.117769,E,public
37.637962,-122.393418,E,public
34.064939,-118.193331,E,public
41.440444,-81.525671,E,public
36.0682088580478,-115.2659894077,E,public
33.510948,-82.106169,E,public
46.09398,-64.703807,E,public
42.3573745454474,-85.2684456515698,E,public
28.032223,-82.422941,E,public
34.140617,-118.274296,E,public
38.94784,-76.493081,E,public
41.7472425046822,-71.4513575984254,E,public
42.586645,-72.488624,E,public
40.738323,-74.1679201,E,public
40.753602,-73.899789,E,public
44.647979,-93.284585,E,public
48.10697,-122.779991,E,public
44.57837,-73.49635,E,public
45.933828,-74.136008,E,public
30.408534,-97.727744,E,public
35.662184,-105.97609,E,public
27.94954,-82.447829,E,public
40.661013,-111.890216,E,public
51.891406,-106.704903,E,public
43.690453,-79.751585,E,public
41.55013,-72.64966,E,public
37.426528,-122.176095,E,public
41.943151,-88.73898,E,public
36.034878,-115.04812,E,public
33.194873,-80.592419,E,public
28.231706,-80.675476,E,public
43.25642,-79.87244,E,public
49.90862,-97.06211,E,public
32.4392324,-97.7614392,E,public
34.022148,-118.28172,E,public
34.204584,-118.430329,E,public
43.636944,-72.795235,E,public
34.198936,-118.344536,E,public
34.92125,-120.42325,E,public
44.092118,-93.506456,E,public
33.214128,-117.345557,E,public
32.93803,-97.077848,E,public
35.7524632932533,-83.7636172871642,E,public
40.7565187377,-73.9610743999,E,public
33.535813,-111.917313,E,public
40.659372,-111.891862,E,public
38.52292,-121.5066,E,public
42.416,-71.15973,E,public
47.357372,-68.22817,E,public
50.1166043235836,-97.4357085636751,E,public
26.075504,-80.372509,E,public
33.82472,-116.511732,E,public
45.557609,-93.583562,E,public
37.098647,-113.554966,E,public
29.3085891686956,-103.672998926027,E,public
42.07429,-70.946607,E,public
32.779853,-96.794503,E,public
43.458065,-80.485361,E,public
30.244284,-97.725414,E,public
34.135464,-118.240898,E,public
34.05002,-118.43755,E,public
38.62988,-77.2891,E,public
40.425201,-74.197783,E,public
33.946285,-118.38823,E,public
47.618237,-122.33389,E,public
43.07973,-70.762758,E,public
34.04624,-118.444914,E,public
42.9257749411148,-81.2162803455547,E,public
38.55255,-76.57272,E,public
40.562629,-75.340557,E,public
39.921438,-104.976469,E,public
34.19291,-84.50664,E,public
43.9129293681786,-69.9814509228419,E,public
26.459119,-80.066693,E,public
34.022655,-117.810671,E,public
37.728734,-121.507597,E,public
51.8108082155539,-106.505232201618,E,public
42.330436,-83.043244,E,public
47.582154,-122.136594,E,public
33.835614,-118.354517,E,public
44.4438712,-71.8781028,E,public
38.590366,-121.282028,E,public
33.020699,-117.091205,E,public
35.0729444568056,-101.917708996983,E,public
33.21118,-92.66296,E,public
37.140801,-93.364275,E,public
47.057158,-67.749475,E,public
38.855462,-77.363113,E,public
39.4481,-83.828135,E,public
43.76573,-79.67141,E,public
44.054188,-79.43047,E,public
49.17263,-123.164145,E,public
39.2354063298422,-84.5916478513518,E,public
33.8187,-84.35001,E,public
43.729329,-79.280717,E,public
40.490949,-74.478962,E,public
34.434979,-119.83983,E,public
44.852673,-93.351345,E,public
39.998304,-82.887436,E,public
37.412632,-121.977099,E,public
44.134224,-81.149689,E,public
35.062672,-78.969396,E,public
45.487206,-73.716705,E,public
43.590619,-79.647328,E,public
42.193588,-71.776735,E,public
39.202827,-83.610557,E,public
41.203147,-111.980204,E,public
43.647483,-79.70961,E,public
33.575577,-84.41337,E,public
27.444908,-82.609185,E,public
44.520916,-72.94679,E,public
34.020588,-118.397836,E,public
42.908543,-85.763871,E,public
40.96108,-73.84168,E,public
42.69979,-71.43675,E,public
40.459764,-88.965009,E,public
40.68957,-74.189813,E,public
34.019189,-118.28032,E,public
38.942535,-121.095912,E,public
39.459997,-82.23158,E,public
43.703913,-72.295331,E,public
34.208451,-118.552603,E,public
27.378848,-80.326703,E,public
43.080509,-76.078647,E,public
34.759808,-92.266243,E,public
37.6271757,-122.4224334,E,public
28.338332,-82.182496,E,public
26.204729,-80.164052,E,public
42.291008,-85.59043,E,public
33.921147,-84.343236,E,public
41.908771,-87.653054,E,public
38.789941,-90.345512,E,public
40.456543,-74.479247,E,public
38.878881,-77.006186,E,public
46.382869,-82.643252,E,public
42.947966,-78.845429,E,public
33.689848,-117.879172,E,public
45.425516,-122.765744,E,public
41.52128,-96.14397,E,public
37.930555,-75.382965,E,public
41.8298628340677,-69.9735480319202,E,public
33.022924,-117.092307,E,public
33.338873,-111.901288,E,public
48.449151,-123.370523,E,public
34.144822,-118.2565,E,public
42.10703,-87.80078,E,public
43.970264,-80.97683,E,public
43.64273,-79.39629,E,public
38.017004,-78.366379,E,public
40.772904,-73.992514,E,public
34.031422,-118.469594,E,public
33.411917,-111.924513,E,public
34.236956,-77.947023,E,public
38.6062421009365,-120.639411683582,E,public
38.6259474881059,-122.872391216075,E,public
41.54809,-88.20149,E,public
30.267013,-97.754535,E,public
38.2931128658723,-85.6039635656163,E,public
47.494084,-122.206335,E,public
32.565,-97.318056,E,public
38.896954,-77.028774,E,public
37.710958,-121.853807,E,public
44.120565,-81.152558,E,public
43.923974,-79.550707,E,public
26.57944,-81.849434,E,public
42.702189,-73.715762,E,public
40.34398,-76.001427,E,public
41.771703299854,-86.7326769528977,E,public
42.2448474546698,-85.5911786340632,E,public
42.6712321121315,-83.2157590618511,E,public
41.959215,-73.987132,E,public
48.1819637287379,-64.9665628712495,E,public
43.347144,-79.793638,E,public
34.072692,-117.297132,E,public
34.260854,-118.400235,E,public
29.752204,-95.461261,E,public
42.388285,-71.261329,E,public
49.888515,-97.2802,E,public
41.447619,-91.028397,E,public
41.670927,-93.514147,E,public
33.79008,-117.915307,E,public
47.19895082,-122.2963238,E,public
32.802107,-96.804328,E,public
29.91779357,-90.12742305,E,public
38.547134,-122.666207,E,public
33.787292,-84.380829,E,public
40.768384,-73.192318,E,public
41.278668,-72.844562,E,public
45.82018,-122.691502,E,public
41.584467,-86.894967,E,public
41.7328447,-86.0056992,E,public
47.615111,-122.338365,E,public
40.03556,-124.07827,E,public
39.72825,-121.8408,E,public
33.38326382507879,-84.76156476845472,E,public
40.016124,-105.260121,E,public
33.794801,-84.3898907,E,public
45.631229,-73.389817,E,public
42.26408637,-83.21273163,E,public
34.683545,-82.859085,E,public
30.366378,-88.558036,E,public
33.787105,-84.380698,E,public
39.36846639,-77.14282676,E,public
43.85345623,-79.46210573,E,public
32.727559,-97.824027,E,public
41.03607677960677,-82.01433258996661,E,public
37.969711,-122.515768,E,public
33.647396,-117.83711,E,public
42.962402,-78.757219,E,public
30.273037,-97.759986,E,public
40.773333,-112.026267,E,public
33.875003,-118.185817,E,public
41.700623,-70.305954,E,public
25.7817691,-80.2806952,E,public
38.496609,-123.008915,E,public
28.4602394,-81.4634846,E,public
35.965213,-83.920608,E,public
39.090523,-94.58208,E,public
32.827772,-116.900556,E,public
33.615145,-117.869783,E,public
37.728322,-122.232425,E,public
37.382564,-121.982767,E,public
39.737748,-104.835419,E,public
38.551708,-121.338199,E,public
42.358364,-71.10467,E,public
30.337138,-97.680658,E,public
33.991126,-118.256537,E,public
38.274017,-104.609305,E,public
37.358665,-121.9469,E,public
43.019417,-78.975382,E,public
40.45346,-122.28927,E,public
41.526606,-73.89475,E,public
39.281374,-76.597876,E,public
30.241921,-97.72046,E,public
43.202583,-77.574614,E,public
21.340112,-158.12426,E,public
41.84419,-71.457201,E,public
33.637869,-117.849186,E,public
37.353451,-121.905829,E,public
33.810725,-117.927936,E,public
33.815021,-117.927139,E,public
33.674396,-117.912037,E,public
37.656345,-122.095474,E,public
34.448219,-119.241313,E,public
37.451739,-122.12213,E,public
37.524796,-122.259126,E,public
34.050051,-118.253331,E,public
33.620066,-117.873329,E,public
49.135328,-122.844451,E,public
33.931289,-117.945239,E,public
47.523056,-122.395735,E,public
37.975021,-122.064137,E,public
37.252224,-121.799139,E,public
39.99738,-82.84412,E,public
34.070486,-117.488496,E,public
36.154701,-86.789639,E,public
38.958394,-94.728157,E,public
49.061543,-122.388162,E,public
33.715994,-117.787132,E,public
37.350851,-121.9339,E,public
37.768128,-122.394181,E,public
42.581295,-71.793285,E,public
41.742536,-111.81648,E,public
33.44155,-117.627754,E,public
34.091754,-117.881211,E,public
44.936378,-93.347996,E,public
32.917774,-96.962935,E,public
38.879382,-94.610509,E,public
33.653829,-84.424175,E,public
33.934363,-84.498526,E,public
32.843662,-96.84763,E,public
37.383865,-121.982966,E,public
37.47196,-122.23999,E,public
42.799875,-73.908554,E,public
34.743642,-92.180786,E,public
33.832417,-118.354135,E,public
33.708533,-116.303241,E,public
44.22927,-88.404479,E,public
40.777859,-111.886957,E,public
41.721844,-87.732848,E,public
43.879787,-79.024447,E,public
38.019109,-122.540494,E,public
37.870532,-122.269908,E,public
37.384934,-121.92458,E,public
34.047772,-118.524749,E,public
38.221498,-122.132728,E,public
37.80024,-122.277788,E,public
33.815036,-117.926516,E,public
37.943414,-122.517264,E,public
37.243864,-121.869759,E,public
41.654736,-73.870968,E,public
44.494961,-72.738686,E,public
37.89389,-122.53033,E,public
48.607282,-123.153777,E,public
42.107582,-71.31724,E,public
32.903916,-117.191786,E,public
37.436256,-122.173113,E,public
33.938515,-117.295029,E,public
38.491639,-122.451981,E,public
39.607144,-90.8148938,E,public
39.07348,-84.655973,E,public
30.266102,-97.751667,E,public
34.146017,-118.14201,E,public
33.670742,-117.768515,E,public
37.763634,-122.45763,E,public
38.650291,-121.118552,E,public
39.034407,-94.592255,E,public
42.081885,-78.427994,E,public
41.668821,-74.672147,E,public
38.007327,-121.861829,E,public
40.778221,-73.985072,E,public
28.6668,-82.13859,E,public
39.953042,-82.804705,E,public
39.730808,-105.024602,E,public
40.030911,-83.05181,E,public
37.617043,-122.385766,E,public
33.81121,-117.507418,E,public
37.382082,-121.983128,E,public
37.382778,-121.982728,E,public
37.773038,-122.391581,E,public
36.812897,-119.700714,E,public
34.07539,-118.377407,E,public
